orb0,orb1,orb2,orb3,orb4,orb5,orb6,orb7,orb8,orb9,orb10,orb11,orb12,orb13,orb14,orb15,orb16,orb17,orb18,orb19,orb20,orb21,orb22,orb23,orb24,orb25,orb26,orb27,orb28,orb29,prev,curr,score
5,3,3,3,5,5,3,3,3,5,3,5,5,5,5,3,3,3,3,3,3,5,3,5,3,3,5,5,3,3,11,5,7250
6,1,1,1,1,6,6,6,1,6,6,1,1,6,6,6,1,1,6,6,6,1,1,6,6,6,1,6,6,6,29,28,7200
2,3,1,4,1,2,2,4,3,4,1,1,3,4,3,1,3,1,4,3,1,2,2,4,3,1,5,1,5,2,24,25,4150
4,4,6,5,1,4,4,6,4,3,5,4,4,1,5,3,5,3,4,1,5,4,6,3,3,4,5,1,5,1,20,14,6200
5,2,2,4,3,5,4,2,4,2,3,4,2,2,2,5,1,2,6,4,3,4,4,3,5,6,1,5,6,2,25,24,4150
1,1,2,2,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,8,2,7150
3,5,2,3,3,5,4,5,4,6,6,4,5,6,6,6,2,3,5,6,1,5,3,1,5,4,5,2,5,2,25,24,4200
6,6,6,3,3,2,1,2,6,3,3,2,2,5,2,3,3,1,2,2,3,1,1,5,1,5,6,1,6,5,27,28,5150
1,4,5,5,4,5,4,4,1,5,4,5,1,5,4,4,4,4,4,5,4,1,5,5,5,4,1,5,5,4,24,25,7200
3,4,3,3,6,3,3,4,1,3,3,3,6,4,6,3,1,6,4,6,1,1,3,3,1,1,3,1,6,3,3,4,7200
6,2,1,6,3,4,6,1,3,2,5,2,4,4,2,5,4,2,5,5,2,6,6,2,3,6,3,4,4,4,29,23,4150
5,2,5,4,3,5,1,2,4,3,1,2,5,5,3,4,3,2,1,1,1,3,4,1,5,3,4,2,1,4,3,4,5150
4,4,5,5,6,3,3,1,6,1,6,5,4,3,2,3,4,2,3,2,2,4,6,1,2,4,3,4,3,5,11,5,4200
6,4,1,6,2,5,2,3,4,6,2,2,6,1,2,6,5,6,2,5,6,4,4,5,6,2,1,5,3,4,6,12,4150
2,6,6,1,6,1,6,4,4,1,4,1,1,4,6,2,2,4,2,6,6,2,1,2,4,1,6,6,4,1,15,14,6200
6,4,6,3,4,2,1,1,5,2,3,6,1,2,6,5,6,2,2,1,3,5,5,5,4,6,2,6,5,4,13,12,4200
4,6,2,5,6,4,6,4,4,4,3,5,3,2,1,6,2,1,5,1,6,5,1,3,5,3,6,2,2,4,18,24,4150
1,6,1,6,6,1,6,1,1,6,6,1,6,6,6,6,6,1,6,6,1,1,1,1,1,1,6,1,6,1,11,5,8200
2,5,2,5,2,4,5,6,6,4,6,4,3,3,1,5,2,4,5,6,5,2,5,5,2,3,2,6,2,5,20,21,6050
1,3,2,5,3,5,3,5,1,3,2,3,6,4,4,3,2,3,2,5,2,5,1,4,6,3,1,4,4,6,14,8,3150
3,3,3,3,3,3,3,1,3,1,1,3,1,3,1,1,1,1,3,1,3,3,3,3,1,1,3,3,1,1,20,26,8150
2,3,6,4,1,4,3,5,1,2,2,1,5,2,4,3,6,3,2,5,5,1,2,4,4,1,5,2,4,1,14,20,3150
2,2,4,4,2,4,2,2,2,2,4,2,4,2,4,2,2,4,2,4,4,2,2,2,2,2,2,4,4,2,7,1,8150
1,4,2,3,6,5,2,3,3,2,4,6,3,6,2,1,5,5,2,6,4,2,5,4,6,3,6,1,5,2,29,28,4150
2,4,4,2,4,6,2,6,2,5,6,2,2,4,5,5,5,6,2,4,4,6,4,6,2,4,5,5,5,6,8,14,8200
5,6,5,3,4,6,4,3,1,3,6,6,1,1,4,1,6,5,5,3,5,1,3,1,5,4,6,3,3,6,1,7,4150
1,2,1,1,6,5,3,5,1,3,2,3,4,3,1,1,6,2,5,1,6,4,3,3,1,3,5,5,3,1,1,0,4150
3,4,6,4,4,5,1,2,5,4,4,5,4,6,1,6,5,5,4,6,6,6,3,6,4,4,3,1,6,4,18,12,5150
4,2,6,4,4,4,3,4,4,3,4,2,4,6,6,3,2,5,1,1,1,3,5,6,3,4,5,1,3,6,2,1,5150
3,3,3,5,5,5,3,3,5,5,3,5,5,3,5,3,5,5,5,5,3,3,3,5,5,5,3,3,5,3,11,10,7200
1,1,1,5,2,2,5,2,5,5,2,1,5,5,1,1,2,5,2,2,5,1,2,2,5,5,5,5,1,1,9,3,7250
3,5,2,2,3,5,3,4,5,5,5,6,6,2,5,2,4,5,2,5,5,6,1,6,4,3,3,5,5,6,5,11,5200
3,3,5,4,1,2,2,4,2,4,1,6,4,4,3,2,4,6,6,1,6,6,4,3,5,4,2,2,4,4,1,0,4150
5,3,3,1,3,5,5,5,5,1,5,1,1,5,5,1,1,3,1,5,3,3,1,1,3,1,5,3,1,1,25,26,7200
4,4,6,4,1,1,1,2,4,4,6,5,3,6,2,6,3,1,1,4,4,5,2,4,1,3,4,2,2,6,7,8,5100
4,3,3,5,2,2,2,6,6,4,2,1,5,6,6,2,3,6,5,1,4,2,5,5,5,6,6,6,1,3,13,14,6250
2,6,4,3,1,4,3,6,6,1,4,6,6,4,5,4,6,4,1,5,2,6,2,1,3,2,2,6,1,3,1,0,4100
6,3,4,3,6,3,2,1,4,4,3,5,4,5,5,4,6,4,5,4,2,1,5,5,1,2,4,1,6,3,15,21,4200
2,6,2,3,3,1,4,2,5,6,1,5,1,5,1,6,1,4,5,2,6,2,3,2,4,2,1,3,4,5,17,11,4100
2,1,4,1,2,1,6,5,5,6,3,1,6,6,6,6,2,5,6,4,1,6,1,4,4,3,1,4,5,1,9,8,4200
3,3,4,3,3,3,5,3,5,5,5,5,4,4,5,4,4,3,5,4,3,4,5,4,4,5,5,3,3,5,4,3,7200
1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,26,20,8300
4,2,5,5,2,3,6,3,2,3,4,4,2,2,5,2,2,2,4,2,6,4,6,3,4,3,6,5,2,5,21,27,4100
3,2,4,5,5,3,6,5,3,4,5,3,1,5,1,5,6,1,2,2,2,4,4,1,4,2,2,4,5,3,22,16,6200
3,3,1,3,3,1,2,5,2,2,3,1,5,2,2,2,1,5,6,2,4,4,4,1,2,1,3,5,2,4,9,10,5150
5,3,6,1,2,4,4,5,3,3,4,4,4,2,6,6,2,2,6,6,3,5,3,1,3,3,6,4,3,6,23,29,4150
5,4,2,3,6,5,5,1,3,3,3,1,3,4,4,6,6,6,2,6,6,5,1,4,2,5,4,3,1,3,4,5,4100
6,3,5,1,2,4,2,6,3,1,2,1,6,2,6,3,1,4,5,4,1,5,3,3,6,3,1,3,3,3,3,2,5200
3,1,1,1,2,3,3,3,2,3,4,2,4,1,3,4,2,1,2,4,4,1,3,1,3,1,3,1,2,4,23,22,6100
3,6,2,2,5,2,3,1,2,4,3,6,1,2,5,3,3,3,2,5,3,2,4,1,1,2,4,1,4,6,25,19,4200
6,1,3,6,3,2,1,3,3,5,3,2,5,1,3,4,6,6,3,6,4,3,1,5,5,4,6,1,3,3,23,29,3100
2,2,3,5,2,2,3,3,2,3,2,5,2,3,3,2,2,5,5,5,2,5,5,2,5,2,2,5,3,5,9,8,7250
6,3,6,3,5,6,1,1,2,1,5,1,4,2,4,4,6,1,3,2,3,5,3,4,1,1,5,5,4,1,8,7,5150
1,6,6,1,1,6,4,1,1,2,1,4,4,2,6,6,1,1,6,1,1,2,1,6,1,1,6,6,2,4,14,13,6200
3,4,6,1,1,3,6,5,5,3,3,2,6,6,4,1,3,5,2,3,5,4,4,2,4,4,3,6,6,3,8,14,4200
1,6,1,1,3,6,2,5,6,4,5,6,4,6,4,2,6,3,5,1,6,6,6,3,3,1,4,5,5,4,20,14,5150
2,5,2,5,2,6,5,4,5,6,5,4,1,6,1,4,5,1,2,6,3,5,6,6,3,5,6,5,6,4,4,3,4150
5,2,2,1,1,5,2,1,2,5,1,5,2,1,2,5,5,1,2,2,1,2,5,2,2,2,1,5,1,2,28,29,7150
2,1,6,2,4,1,1,4,1,6,2,4,2,6,4,2,2,2,6,6,6,1,2,2,6,1,2,2,1,4,5,4,6150
2,2,4,2,3,3,2,4,4,2,4,2,3,4,2,2,2,4,3,2,4,3,4,4,2,2,3,4,4,3,4,3,7150
4,4,3,4,4,3,3,4,4,3,4,3,3,4,3,4,3,4,3,3,3,3,3,4,3,4,3,4,3,4,26,27,8200
3,3,5,5,5,3,5,5,3,5,3,3,5,5,5,3,3,3,3,3,5,5,5,3,3,5,5,3,5,3,6,0,6150
3,4,5,5,5,5,5,3,4,4,4,5,6,5,6,6,3,6,5,3,3,5,4,4,5,4,4,5,4,3,21,20,7150
6,6,4,2,6,2,2,5,3,5,6,3,1,6,4,5,4,2,6,1,3,6,1,3,4,4,3,3,1,2,16,17,4100
1,6,6,3,4,6,3,6,3,5,5,3,2,6,6,5,1,1,1,3,5,1,3,1,1,4,6,1,6,4,8,7,5150
5,1,5,5,5,4,6,4,3,2,5,4,2,2,3,1,5,2,3,5,3,5,2,3,2,5,2,4,6,1,25,24,4100
5,3,1,4,1,3,5,5,3,6,3,1,6,4,1,6,1,1,1,1,3,6,1,3,4,4,5,6,6,1,9,8,5150
1,5,2,2,3,1,4,4,6,4,2,4,6,6,5,4,3,3,5,5,4,1,4,4,2,6,2,6,6,6,17,16,7150
2,2,4,2,4,3,2,4,3,3,3,4,3,4,3,4,2,3,3,3,2,2,3,3,3,3,3,4,3,4,26,20,6300
3,6,4,2,2,6,4,4,2,1,3,2,3,3,6,1,3,1,6,2,4,4,2,2,6,4,1,3,6,3,16,17,5200
5,6,2,5,6,1,6,5,1,4,2,2,1,6,6,3,6,2,5,3,5,3,2,2,1,1,3,4,6,3,25,24,5100
4,2,3,4,5,6,1,6,6,3,4,4,3,5,6,2,3,3,3,4,2,4,6,1,6,1,3,6,4,2,22,23,3150
4,3,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,4,4,4,3,4,4,3,3,3,4,4,3,12,18,8200
3,6,6,4,6,3,6,6,2,3,5,4,4,1,2,1,6,3,4,3,1,1,2,5,6,5,1,6,6,5,28,27,4200
5,3,4,1,1,5,5,4,5,5,5,4,1,5,3,5,4,1,3,4,3,5,4,3,1,1,4,5,1,5,4,3,5150
1,4,3,1,4,5,5,4,1,4,5,3,4,4,4,4,1,1,4,4,3,4,5,4,5,1,1,1,3,5,-1,2,6200
2,4,3,1,3,5,5,4,2,3,5,2,2,3,5,5,2,1,5,1,4,5,2,4,1,4,1,5,4,4,5,4,4200
6,2,6,2,2,4,4,3,4,6,2,3,3,2,4,6,2,3,3,4,3,2,6,6,3,6,6,6,3,3,10,16,7250
4,5,5,5,4,5,4,5,4,4,4,4,5,5,4,1,5,4,1,4,1,1,4,5,1,1,5,4,1,5,7,1,7150
5,6,4,4,3,6,6,2,2,4,4,5,3,6,4,2,6,4,6,3,2,6,2,4,4,2,2,2,4,4,19,18,6200
6,1,5,5,1,6,1,5,5,6,6,1,1,1,5,3,1,5,1,4,6,5,1,5,3,6,1,2,2,1,13,14,6150
5,5,6,5,5,6,6,5,6,5,6,5,6,6,6,5,6,5,5,5,6,6,6,5,5,5,6,5,5,5,23,29,7150
5,3,5,1,6,6,3,5,4,5,1,4,6,6,6,4,3,3,4,4,1,3,1,6,5,5,4,1,4,6,24,18,5150
5,4,6,5,4,4,4,6,4,4,6,6,6,6,6,4,5,6,4,6,5,6,4,5,6,4,6,4,5,5,17,16,7150
3,1,4,1,2,1,4,1,4,1,4,4,3,2,4,3,3,1,4,4,2,3,2,3,2,1,1,3,2,3,6,12,6250
4,4,1,3,4,4,1,4,1,1,3,4,1,1,4,3,4,3,1,3,3,1,3,3,4,3,3,3,3,4,1,0,7250
4,5,5,6,4,6,6,4,6,6,6,4,6,5,4,5,5,6,4,5,4,6,4,4,5,4,5,5,4,6,13,7,7250
6,5,6,1,1,4,5,1,1,3,3,4,1,5,3,1,3,4,4,1,5,4,4,5,4,3,4,3,3,6,22,21,7200
1,6,5,5,4,1,2,4,1,3,2,5,3,3,6,4,4,4,3,4,1,5,5,6,6,2,3,5,1,1,1,0,5150
4,3,3,4,6,4,4,5,3,2,5,3,4,5,1,2,4,1,4,6,6,6,4,1,6,1,2,5,4,4,9,10,5200
1,3,4,2,3,5,3,4,2,5,3,1,3,5,5,1,3,5,6,2,6,1,2,1,2,5,4,6,1,3,28,29,4150
5,4,2,3,2,3,6,1,3,5,2,2,4,4,6,6,3,6,3,1,2,2,2,1,3,2,6,3,5,3,9,3,5150
1,4,4,2,1,1,2,1,4,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,4,2,1,2,15,9,7200
2,4,4,4,2,4,4,2,4,4,4,2,4,2,4,2,2,4,2,4,2,2,2,2,2,2,2,4,4,2,17,16,8150
3,6,2,4,3,2,5,4,3,1,1,5,5,3,3,2,4,3,5,4,5,1,5,2,3,6,4,4,4,6,24,18,4150
6,6,3,4,6,5,1,2,4,4,2,6,1,5,4,1,1,1,1,3,6,1,2,4,2,5,2,3,4,6,15,9,5150
1,2,1,3,6,3,6,3,6,3,2,3,3,6,3,3,2,3,3,1,3,1,1,2,1,2,6,6,6,3,10,9,8150
3,3,1,5,2,4,6,4,3,2,2,5,6,5,3,2,1,5,6,4,4,4,3,2,4,5,1,1,1,2,17,11,7150
6,4,3,6,4,2,6,3,6,5,4,4,1,5,6,3,3,4,1,3,6,4,1,4,4,1,6,4,1,2,26,25,5150
5,5,1,3,5,1,3,5,4,2,5,3,1,2,5,4,1,3,4,3,1,4,3,5,4,5,2,3,5,3,5,4,4150
1,5,1,1,4,5,2,4,2,2,4,4,1,5,5,4,1,4,1,2,1,4,5,2,5,4,4,5,2,1,8,14,6150
6,4,6,4,5,4,4,5,5,4,4,4,5,4,4,4,6,6,5,4,5,5,5,6,5,4,4,4,6,5,8,2,7250
5,3,3,4,4,2,6,3,3,5,4,5,2,6,6,5,5,4,6,3,5,2,5,2,4,2,6,5,4,5,-1,26,5200
1,6,1,1,6,3,6,1,6,1,1,6,3,6,6,6,3,3,1,3,1,3,3,3,1,1,1,6,1,3,6,0,7250
2,2,3,6,6,2,2,2,3,3,6,6,6,2,3,3,6,3,6,2,2,3,3,6,6,6,3,2,6,6,2,8,8100
6,2,6,2,2,6,2,6,6,2,6,2,6,2,6,6,6,2,6,6,6,6,2,6,6,6,2,6,2,6,21,20,7150
1,3,2,3,1,1,3,2,2,1,2,2,3,1,2,3,2,2,1,2,3,3,3,2,3,1,1,3,2,3,18,19,8350
1,3,2,5,3,5,5,1,2,3,2,1,2,1,2,3,3,2,5,2,3,3,2,1,5,1,1,5,3,2,13,7,7150
3,4,6,3,5,3,5,2,6,2,4,4,6,1,3,1,3,1,4,4,6,5,1,6,4,4,5,5,4,2,16,15,4150
3,2,6,3,1,3,6,2,6,6,5,1,5,5,4,2,5,3,6,4,1,1,3,1,6,4,2,3,2,6,7,1,4150
3,3,3,3,4,5,4,1,4,3,4,2,6,2,5,5,4,1,2,6,6,4,1,4,1,5,1,4,6,2,14,20,5100
2,1,4,4,4,2,2,2,6,6,4,6,1,2,4,4,2,2,6,6,1,6,2,6,2,6,2,6,1,2,16,15,6200
4,5,1,6,3,5,2,6,6,1,2,1,1,5,3,1,2,6,6,4,3,4,3,6,3,3,4,6,4,1,1,0,3150
2,4,2,2,4,2,4,2,6,4,6,2,6,2,6,6,4,6,2,6,6,6,6,4,6,2,2,6,6,6,9,8,6200
3,6,6,5,6,5,6,5,1,5,6,6,2,5,1,6,2,2,3,6,2,3,5,1,2,6,2,3,4,6,18,12,5150
4,4,6,3,4,1,2,5,3,5,6,1,6,1,3,6,1,5,6,4,1,3,2,6,5,6,1,3,3,3,9,15,5100
1,1,4,5,1,5,2,6,1,2,4,1,5,5,6,6,5,2,1,5,4,5,1,4,1,5,6,5,1,2,16,22,6250
1,5,6,5,4,6,5,2,5,6,4,5,5,5,1,5,3,4,1,6,2,4,3,2,5,6,1,6,6,2,10,16,5150
3,6,4,6,1,3,4,1,2,4,6,1,1,2,3,2,4,4,1,4,4,2,3,5,5,5,4,3,5,5,1,2,5200
6,3,5,5,6,3,3,5,5,5,3,5,6,3,6,6,6,6,6,6,5,6,5,3,3,3,3,6,3,3,8,2,7200
3,4,5,4,5,1,6,6,4,6,3,2,5,1,3,2,1,2,1,4,2,6,6,1,3,5,2,4,6,2,15,16,4150
2,3,1,3,2,4,3,4,3,1,4,2,3,4,6,1,1,4,2,3,1,1,4,4,4,6,1,4,6,1,23,29,4200
3,4,2,6,5,3,1,4,2,6,5,2,3,4,6,2,1,4,4,4,5,5,6,5,3,4,3,3,4,1,21,20,5150
1,1,4,5,3,4,4,1,1,5,6,1,4,5,5,5,1,2,1,4,2,3,6,2,6,5,2,6,4,2,11,17,4150
1,5,1,1,5,1,5,4,4,5,4,1,1,4,4,5,1,4,1,5,4,4,1,4,5,5,4,4,5,4,15,21,7250
1,3,6,3,4,4,6,3,2,6,6,2,5,3,5,2,6,2,2,3,3,2,5,5,6,6,1,1,5,6,-1,15,5150
3,3,5,3,5,5,3,5,3,3,5,3,3,5,3,3,5,5,3,5,3,5,3,5,5,3,5,5,3,3,28,29,7250
4,5,6,1,4,2,6,6,2,5,3,2,6,5,3,3,6,4,3,6,6,3,5,4,3,2,5,2,3,3,13,14,5250
6,4,6,2,4,2,6,2,6,4,6,6,4,4,2,6,2,2,2,2,2,6,6,6,6,4,4,2,6,6,9,3,7200
2,1,2,1,4,1,5,2,5,1,3,2,2,2,3,5,6,2,6,2,4,1,4,1,6,2,1,1,6,4,25,26,4150
2,5,2,3,1,3,4,1,3,1,1,6,5,2,4,3,6,4,5,5,5,3,6,2,1,2,6,1,5,5,10,4,4150
1,2,6,4,2,6,2,6,4,1,6,6,6,2,2,4,6,6,6,2,1,4,1,4,4,2,4,2,4,2,25,26,5200
2,4,4,4,1,4,3,4,6,4,6,5,1,3,3,2,1,5,4,5,5,1,4,3,1,2,2,2,5,2,8,2,5100
1,3,6,5,5,5,5,6,6,6,6,1,1,1,3,1,6,6,5,5,3,3,6,1,6,1,6,5,5,6,28,27,7150
3,3,6,2,3,3,1,3,1,1,1,3,6,1,3,1,1,3,6,3,6,1,6,3,3,2,6,2,2,6,1,2,7250
3,2,6,4,6,4,6,6,2,2,3,2,4,2,3,5,5,4,3,4,6,3,6,5,2,6,6,3,3,6,4,10,6150
4,3,2,2,2,3,6,3,4,1,3,5,2,3,3,6,1,5,5,6,4,3,4,2,6,2,3,1,1,6,-1,9,5100
3,6,3,6,6,3,2,2,6,3,3,3,3,2,2,2,6,6,3,3,3,6,2,2,6,2,3,2,3,3,8,9,7250
2,6,1,5,2,3,5,5,2,6,4,6,3,5,3,5,5,4,6,4,4,5,6,6,3,3,1,1,6,1,2,1,5150
3,5,3,3,1,3,1,2,2,5,2,5,3,4,1,2,6,1,1,1,2,6,3,2,5,1,2,1,2,3,19,18,4150
1,2,5,1,2,6,1,1,1,4,2,3,1,6,2,5,5,6,5,4,4,4,3,3,1,6,6,2,5,1,26,25,4100
1,4,2,6,3,1,1,2,5,1,5,1,5,3,2,1,5,2,4,3,3,3,6,4,4,5,1,4,2,5,3,4,3100
4,1,1,4,4,5,4,4,1,1,1,1,1,1,4,5,4,4,5,5,1,4,4,1,5,5,4,1,5,5,18,24,8200
2,3,6,3,1,6,6,1,2,3,4,5,2,1,5,3,4,6,3,6,1,6,2,5,6,1,3,1,6,1,18,19,4200
6,6,6,4,6,5,6,6,6,5,5,5,4,6,6,6,6,5,4,4,6,6,4,4,6,5,6,5,4,5,16,17,6150
6,2,6,6,1,1,2,1,2,6,6,2,2,6,2,1,1,2,2,2,1,1,6,6,1,1,6,6,2,6,14,15,8200
3,5,6,6,2,4,5,5,5,3,2,1,3,6,3,6,4,3,2,2,2,6,6,5,2,4,2,3,1,2,9,3,5200
4,2,1,1,1,6,3,2,6,5,3,6,1,5,5,4,2,5,2,4,1,2,2,5,6,6,5,5,5,3,0,6,6100
5,2,5,2,2,5,2,2,2,2,2,2,5,2,2,2,5,2,2,5,5,2,2,5,2,5,2,5,5,5,29,23,6200
6,1,6,2,4,2,2,4,2,6,3,2,6,4,2,4,6,2,6,6,2,6,2,3,1,6,3,3,1,4,10,4,5200
2,2,2,2,4,2,2,4,4,4,1,2,1,4,1,2,1,1,2,4,4,1,4,2,2,1,4,4,2,2,3,4,7150
2,2,3,1,1,1,3,3,4,1,4,3,2,2,3,1,2,3,4,3,4,4,4,3,3,4,1,3,3,4,27,26,7200
4,4,5,4,5,3,5,3,4,3,4,5,4,3,5,5,5,3,5,4,4,5,5,3,3,5,3,5,5,3,12,13,7250
5,1,4,1,1,6,4,1,3,1,1,5,5,5,2,4,4,2,1,2,5,4,2,4,3,6,1,4,3,2,13,7,4150
4,4,6,4,2,6,1,4,4,6,6,4,6,4,2,1,5,4,4,2,2,1,6,6,3,5,4,5,5,4,17,16,6200
2,3,3,6,5,4,4,6,5,6,3,5,5,3,6,2,6,5,2,3,6,5,2,2,2,6,5,6,5,2,0,1,5250
5,1,1,3,4,1,2,5,6,2,1,4,6,2,5,1,4,3,2,2,2,6,1,4,1,3,1,5,2,6,21,27,4200
5,3,3,5,4,1,6,5,6,1,1,5,2,6,5,4,1,2,2,4,4,1,1,3,1,5,3,4,3,3,25,26,5150
6,6,3,3,6,2,2,2,2,3,3,2,3,6,2,6,2,6,6,2,2,3,3,3,3,6,2,2,6,6,16,17,7200
2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,2,1,2,25,26,8200
5,4,4,4,3,5,1,6,1,6,1,3,5,3,2,5,4,6,4,5,4,1,4,1,3,1,2,1,6,6,-1,13,5100
4,5,5,2,6,1,6,5,5,5,3,5,1,3,4,2,6,5,5,6,2,1,1,2,2,2,6,6,5,2,17,16,6250
3,4,2,6,4,6,2,3,1,1,5,5,3,6,4,1,3,1,6,4,3,4,3,6,1,6,5,3,3,3,9,10,4200
1,2,4,4,2,2,4,1,3,3,2,3,2,1,2,2,4,3,3,2,3,3,3,1,2,1,4,1,4,1,6,7,7150
2,2,6,4,5,6,1,5,4,6,3,1,5,3,6,2,6,2,5,1,3,5,2,2,2,3,1,4,6,4,23,29,4150
2,2,3,3,3,3,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,3,3,3,2,6200
2,4,3,2,5,4,3,5,4,3,2,2,5,4,4,3,4,3,4,5,2,4,5,4,3,5,2,5,4,2,4,10,6150
6,6,4,3,6,4,6,4,3,6,4,6,3,3,6,3,3,4,4,3,6,3,3,3,6,3,6,4,4,6,2,8,7250
2,5,5,2,2,5,2,2,2,5,2,2,2,2,5,2,2,5,2,2,2,5,5,2,5,5,2,2,5,5,6,12,7200
2,5,3,3,6,4,1,1,5,1,1,3,1,2,6,2,6,2,2,2,2,4,3,6,4,5,3,4,4,3,6,12,5250
5,2,2,2,1,6,5,1,1,2,6,1,2,6,6,6,6,5,1,5,5,5,2,2,5,2,1,6,5,6,1,0,7200
6,6,6,6,3,3,6,3,6,6,6,6,6,6,6,3,3,3,3,3,3,6,3,3,3,6,3,6,3,6,26,27,6200
3,3,6,4,5,1,6,2,2,4,6,2,4,5,5,4,1,4,4,6,4,3,5,2,2,3,6,4,6,3,14,20,4150
6,3,1,1,4,1,3,6,1,3,1,1,3,3,3,1,3,3,6,6,4,6,1,4,3,3,4,6,3,1,28,29,6200
5,5,5,5,5,4,4,5,4,2,5,5,5,4,4,2,2,5,4,2,4,5,5,4,4,4,5,4,2,5,20,14,7250
3,3,4,1,3,2,1,2,4,3,1,5,5,2,4,3,4,3,5,4,1,4,4,6,3,5,1,3,4,2,18,12,5200
1,2,1,6,4,4,1,5,1,2,6,3,1,3,5,4,2,6,5,5,5,6,3,2,4,3,5,2,2,3,17,11,6100
3,5,1,5,5,2,1,2,1,1,3,1,2,2,1,5,4,4,1,6,2,6,2,3,1,5,3,5,6,4,23,29,5200
1,2,2,5,1,5,5,6,3,1,5,5,2,3,2,3,2,6,1,1,3,6,5,4,2,5,1,5,3,6,3,4,4150
3,1,6,5,4,3,6,1,5,6,6,1,1,6,1,5,4,4,6,6,3,4,4,4,5,4,1,6,4,3,15,14,5150
4,2,1,6,3,5,6,5,5,3,3,6,1,4,2,6,2,4,2,1,5,5,5,1,2,1,2,3,4,4,29,23,4150
6,1,6,1,1,6,3,6,1,3,6,6,1,1,3,3,6,1,1,6,6,1,1,3,3,6,1,1,1,6,17,11,8150
5,1,3,6,5,3,1,4,5,1,4,1,6,1,1,6,1,6,2,4,6,4,3,6,1,6,4,3,1,3,28,29,4150
5,5,3,6,6,4,5,3,5,6,1,6,4,6,1,6,1,6,6,6,3,1,2,5,1,3,2,2,3,4,17,23,6150
4,5,2,3,6,4,2,1,6,4,6,3,2,2,6,2,1,4,1,6,4,3,6,5,2,3,6,3,5,5,3,4,5200
4,4,5,4,5,5,4,1,1,4,4,5,1,5,5,5,4,1,4,5,5,1,5,4,4,4,5,4,5,5,12,18,7200
2,3,2,6,2,2,6,2,4,2,2,6,2,3,3,5,6,3,3,2,2,5,2,6,5,6,3,4,2,4,19,18,5050
5,1,3,3,6,6,1,4,5,5,3,6,1,1,2,1,2,2,4,2,6,4,5,2,5,1,3,6,4,4,9,15,5150
6,3,4,1,2,4,3,5,6,4,1,5,4,1,4,1,5,4,5,6,2,3,2,2,6,4,6,1,1,1,29,28,4150
6,4,4,6,6,4,6,6,4,3,4,4,4,6,3,3,3,6,4,3,3,3,6,4,6,3,4,4,4,6,20,19,8150
4,4,3,5,2,4,4,4,4,2,3,3,2,5,3,5,3,4,6,1,3,5,3,2,6,5,2,4,5,5,27,28,5150
2,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,-1,17,6200
4,2,5,6,5,4,2,5,5,2,6,3,6,2,6,4,4,5,4,6,3,4,6,3,3,6,3,6,2,5,20,26,4150
3,5,6,3,2,1,6,2,1,6,2,4,3,2,6,4,6,1,2,6,6,1,1,4,4,6,2,2,1,2,22,23,5200
6,1,1,5,5,3,1,1,4,2,1,4,6,4,6,6,4,2,4,4,6,2,6,5,4,1,1,3,1,4,6,7,6150
6,2,5,3,4,1,1,4,5,3,3,5,4,5,4,5,6,2,1,1,1,1,4,2,6,3,1,3,6,4,20,26,5150
3,3,5,4,3,4,2,5,4,1,3,4,5,4,6,5,5,5,5,2,3,1,5,3,1,2,1,5,4,6,9,3,5200
2,2,4,2,6,1,2,6,6,6,1,2,5,1,3,3,1,4,4,5,6,6,3,5,5,4,1,5,2,6,12,13,4200
6,5,2,1,5,2,1,3,3,5,1,6,1,2,6,6,6,6,4,4,2,5,2,4,1,1,3,1,5,5,1,2,5150
2,2,3,5,1,2,6,3,5,5,3,3,2,3,5,1,2,3,5,5,6,6,3,2,6,5,1,5,5,5,14,15,5150
4,3,6,1,4,4,6,4,2,6,4,4,1,1,6,6,5,2,6,5,4,1,2,5,2,5,3,2,6,2,13,7,3100
2,1,3,1,1,3,3,2,2,1,1,2,3,3,2,3,1,1,1,2,2,2,1,2,2,2,3,2,3,1,9,15,7150
2,2,4,3,6,6,3,1,3,3,3,4,3,3,1,3,6,4,5,2,4,6,5,5,1,3,6,5,5,1,6,12,4150
1,4,1,1,1,3,3,6,6,4,2,2,1,4,5,1,1,6,6,4,1,5,6,2,3,1,1,4,4,2,22,23,5150
1,1,5,5,5,1,5,1,5,1,1,1,5,1,1,5,5,1,1,5,5,1,1,1,1,1,1,5,5,1,8,7,7200
1,6,6,6,3,5,3,4,5,2,4,4,3,4,1,4,2,2,4,3,4,4,2,6,1,5,6,3,4,2,19,18,5100
